dates,brand,total_users_reached,total_cost,sponsored_products_s,sponsored_products_u,sponsored_brands_s,sponsored_brands_u,video_s,video_u,OTT_s,OTT_u,sponsored_display_s,sponsored_display_u,display_s,display_u,sales,converted_users
2022-09-25,Brand N,2831583,25920.68041999999,12257.549999999992,13080,0.0,0,403.45192999999983,43096,0.0,0,10.91,7,13248.76849,2775400,37751.08,7439
2022-09-25,Brand R,694399,7715.862100000007,181.61,132,0.0,0,0.0,0,0.0,0,0.0,0,7534.252100000007,694267,12255.48,1046
2022-09-26,Brand C,2099344,25814.83075000002,0.0,0,0.0,0,637.0820900000025,36128,14865.508200000011,263204,0.0,0,10312.240460000006,1800012,16751.31,4087
2022-09-26,Brand G,1470017,16055.444279999992,7012.740000000005,3464,0.0,0,0.0,0,0.0,0,0.0,0,9042.704279999987,1466553,34037.14,4100
2022-09-26,Brand LA,798391,4978.492150000001,0.0,0,0.0,0,184.01695,17315,0.0,0,0.0,0,4794.475200000001,781076,2314.56,786
2022-09-26,Brand LO,6944239,69598.91348000002,27584.95,12154,0.0,0,0.0,0,7451.753249999999,215210,0.0,0,34562.21023000002,6716875,85713.71,12237
2022-09-26,Brand M,2302703,30114.116849999988,17587.299999999977,15283,0.0,0,0.0,0,0.0,0,0.0,0,12526.81685000001,2287420,55278.18,10283
2022-09-26,Brand N,2725962,23486.501320000018,10996.069999999989,11801,0.0,0,228.6910099999997,27508,0.0,0,18.39,12,12243.35031000003,2686641,39560.63,7703
2022-09-26,Brand R,768612,7476.313409999998,160.70000000000005,86,0.0,0,0.0,0,0.0,0,0.0,0,7315.613409999998,768526,13156.23,1155
2022-09-27,Brand C,2134016,26360.883990000013,0.0,0,0.0,0,654.85818,34800,15064.630500000012,263273,0.0,0,10641.39531,1835943,15371.91,3794
2022-09-27,Brand G,1330219,15616.272749999991,6746.300000000005,3270,0.0,0,0.0,0,0.0,0,0.0,0,8869.972749999986,1326949,32397.13,4028
2022-09-27,Brand LA,794956,4823.516959999996,0.0,0,0.0,0,179.82738999999944,16903,0.0,0,0.0,0,4643.689569999997,778053,2364.97,770
2022-09-27,Brand LO,7162212,72386.87540999998,25791.790000000005,11624,0.0,0,0.0,0,13344.56925,301432,0.0,0,33250.51615999998,6849156,84835.41,11493
2022-09-27,Brand M,2098812,30098.450020000026,17889.330000000024,15008,0.0,0,0.0,0,0.0,0,0.0,0,12209.12002,2083804,53740.17,10020
2022-09-27,Brand N,2605331,22867.74650000001,11118.299999999994,11721,0.0,0,406.2329600000009,25687,0.0,0,14.63,10,11328.583540000016,2567913,38427.58,7579
2022-09-27,Brand R,720446,7470.010730000001,134.87,84,0.0,0,0.0,0,0.0,0,0.0,0,7335.140730000001,720362,10958.48,1088
2022-09-28,Brand C,2358794,29006.24766999998,0.0,0,0.0,0,669.6026799999999,28896,15218.067150000015,259770,0.0,0,13118.577839999964,2070128,14214.17,3640
2022-09-28,Brand G,1505615,17086.315480000005,7513.309999999995,3605,0.0,0,0.0,0,0.0,0,0.0,0,9573.00548000001,1502010,30114.55,3979
2022-09-28,Brand LA,806948,5006.678069999981,0.0,0,0.0,0,181.6103299999997,17496,0.0,0,0.0,0,4825.067739999981,789452,2718.87,801
2022-09-28,Brand LO,6639126,71907.10419999999,25931.83999999997,11589,0.0,0,0.0,0,10487.938700000022,253701,0.0,0,35487.32549999999,6373836,80562.95,11083
2022-09-28,Brand M,2186815,30044.07165999999,17199.90999999999,14175,0.0,0,0.0,0,0.0,0,0.0,0,12844.161660000002,2172640,51334.89,9829
2022-09-28,Brand N,2637690,24080.329460000034,12198.850000000024,12201,0.0,0,334.4744600000002,32720,0.0,0,12.15,8,11534.855000000009,2592761,38968.5,7318
2022-09-28,Brand R,767734,7802.949249999982,121.61,128,0.0,0,0.0,0,0.0,0,0.0,0,7681.339249999983,767606,10190.27,960
2022-09-29,Brand C,2580864,28740.38094,0.0,0,0.0,0,626.4262800000008,34175,14769.403500000004,236929,0.0,0,13344.551159999995,2309760,13519.32,3430
2022-09-29,Brand G,1596231,16276.62277999999,7375.400000000001,3284,0.0,0,0.0,0,0.0,0,0.0,0,8901.22277999999,1592947,28560.32,3816
2022-09-29,Brand LA,711132,4881.538770000004,0.0,0,0.0,0,177.03864000000038,18016,0.0,0,0.0,0,4704.500130000003,693116,2347.4,713
2022-09-29,Brand LO,6121672,66827.95292000001,27293.10999999999,11391,0.0,0,0.0,0,8105.698449999992,213557,0.0,0,31429.144470000032,5896724,78733.24,10972
2022-09-29,Brand M,2341611,28005.276269999984,15990.460000000012,13088,0.0,0,0.0,0,0.0,0,0.0,0,12014.816269999972,2328523,49446.84,9441
2022-09-29,Brand N,2354115,23493.692250000007,12611.760000000006,12391,0.0,0,312.6976499999997,32897,0.0,0,11.95,7,10557.2846,2308820,37064.74,7193
2022-09-29,Brand R,522348,7159.939159999993,130.26,100,0.0,0,0.0,0,0.0,0,0.0,0,7029.679159999992,522248,11020.02,1039
2022-09-30,Brand C,2907268,31832.238999999976,0.0,0,0.0,0,648.5355799999988,35392,13474.794399999995,222188,0.0,0,17708.90901999998,2649688,15025.03,3528
2022-09-30,Brand G,1409690,14753.682230000006,7047.300000000002,3249,0.0,0,0.0,0,0.0,0,0.0,0,7706.382230000003,1406441,27178.98,3747
2022-09-30,Brand LA,692909,4920.348099999995,0.0,0,0.0,0,163.4102299999998,17452,0.0,0,0.0,0,4756.937869999995,675457,2349.58,715
2022-09-30,Brand LO,7652192,67977.67023,32838.079999999965,12655,0.0,0,0.0,0,7504.0643,200167,0.0,0,27635.52593000004,7439370,87618.94,11876
2022-09-30,Brand M,1920807,26675.0942,17050.53999999999,13586,0.0,0,0.0,0,0.0,0,0.0,0,9624.554200000011,1907221,50186.53,9534
2022-09-30,Brand N,1953023,21388.851640000044,12472.370000000035,11529,0.0,0,238.4904299999997,30502,0.0,0,9.53,6,8668.461210000007,1910986,38436.98,7481
2022-09-30,Brand R,597221,8013.179609999988,121.82999999999994,78,0.0,0,0.0,0,0.0,0,0.0,0,7891.349609999988,597143,10923.7,1046
2022-10-01,Brand C,2449397,28476.86702999995,0.0,0,0.0,0,589.6562599999997,28898,15516.07999999997,331536,0.0,0,12371.13076999998,2088963,14697.54,3543
2022-10-01,Brand G,636438,11314.230710000003,7960.420000000001,3599,0.0,0,0.0,0,0.0,0,0.0,0,3353.8107100000016,632839,27122.04,3781
2022-10-01,Brand LA,649117,5053.806239999992,0.0,0,0.0,0,696.73885,56100,0.0,0,0.0,0,4357.067389999992,593017,2893.31,796
2022-10-01,Brand LO,6090005,63014.294890000085,35128.14000000006,14325,0.0,0,0.0,0,10234.059299999995,266067,0.0,0,17652.09559000003,5809613,90029.44,12385
2022-10-01,Brand M,967369,22529.40203999999,17632.07999999999,15045,0.0,0,0.0,0,0.0,0,0.0,0,4897.322039999999,952324,46115.9,8984
2022-10-01,Brand N,1610449,20883.683040000007,12764.60999999999,12395,0.0,0,119.19437999999997,17232,0.0,0,7.1000000000000005,6,7992.778660000018,1580816,39073.11,7530
2022-10-01,Brand R,609133,5325.051169999998,120.68,86,0.0,0,0.0,0,0.0,0,0.0,0,5204.371169999998,609047,13379.83,1128
2022-10-02,Brand C,1323552,21080.615559999977,0.0,0,0.0,0,582.6721500000001,31224,15550.677449999976,369743,0.0,0,4947.26596,922585,14837.19,3839
2022-10-02,Brand G,778747,11372.905020000006,7456.720000000007,3572,0.0,0,0.0,0,0.0,0,0.0,0,3916.185019999999,775175,28635.75,4138
2022-10-02,Brand LA,746163,5932.11136,0.0,0,0.0,0,846.8928299999995,67793,0.0,0,0.0,0,5085.21853,678370,3647.4,1004
2022-10-02,Brand LO,3680840,70414.71489999985,43101.41999999993,18398,0.0,0,0.0,0,10797.931099999942,280272,0.0,0,16515.363799999963,3382170,107351.7,14289
2022-10-02,Brand M,1101327,23738.04287999997,17999.639999999974,15776,0.0,0,0.0,0,0.0,0,0.0,0,5738.402879999996,1085551,52582.75,10238
2022-10-02,Brand N,1617512,25747.19949000002,17212.23000000001,17153,0.0,0,92.5085900000001,14072,0.0,0,25.800000000000004,16,8416.660900000012,1586271,46863.8,9285
2022-10-02,Brand R,561176,4763.282669999993,244.66000000000008,168,0.0,0,0.0,0,0.0,0,0.0,0,4518.622669999993,561008,12828.44,1267
2022-10-03,Brand C,1304770,20513.550159999995,0.0,0,0.0,0,590.6421999999999,34746,14928.370849999988,353856,0.0,0,4994.537110000007,916168,17278.55,4121
2022-10-03,Brand G,797265,11477.861089999988,7175.059999999991,3207,0.0,0,0.0,0,0.0,0,0.0,0,4302.801089999996,794058,27842.43,3987
2022-10-03,Brand LA,1115861,13633.298060000001,0.0,0,0.0,0,901.7381499999992,73545,7165.601399999994,224820,0.0,0,5565.958510000007,817496,3625.24,1029
2022-10-03,Brand LO,3657508,61121.17671000003,34548.89000000003,15812,0.0,0,0.0,0,9309.242649999993,248706,0.0,0,17263.04406000001,3392990,109129.54,14455
2022-10-03,Brand M,1104478,22045.765780000045,16016.090000000042,13885,0.0,0,0.0,0,0.0,0,0.0,0,6029.675780000001,1090593,50427.93,9853
2022-10-03,Brand N,1717786,23803.918549999944,14594.149999999956,13447,0.0,0,97.85872000000012,14774,0.0,0,24.93,15,9086.979829999986,1689550,45148.18,8734
2022-10-03,Brand R,610507,5492.541279999998,186.3,129,0.0,0,0.0,0,0.0,0,0.0,0,5306.2412799999975,610378,13565.41,1293
2022-10-04,Brand C,1428859,22023.29972999998,0.0,0,0.0,0,647.4221600000002,36345,16074.174999999974,387433,0.0,0,5301.702570000007,1005081,15267.06,3767
2022-10-04,Brand G,811657,10814.449810000002,6212.759999999998,2739,0.0,0,0.0,0,0.0,0,0.0,0,4601.689810000004,808918,28078.12,3849
2022-10-04,Brand LA,1168595,14746.487909999996,0.0,0,0.0,0,913.9423800000004,72628,8014.133399999991,274122,0.0,0,5818.412130000006,821845,4139.78,1073
2022-10-04,Brand LO,5325529,84377.8873099999,32874.42000000002,15698,0.0,0,0.0,0,9477.18144999999,257537,0.0,0,42026.28585999989,5052294,102780.69,13900
2022-10-04,Brand M,1139876,24916.608770000003,18678.81000000001,14969,0.0,0,0.0,0,0.0,0,0.0,0,6237.798769999993,1124907,51660.78,9826
2022-10-04,Brand N,1760786,25828.95076999999,16412.93000000001,14537,0.0,0,96.5814799999997,14942,0.0,0,12.13,7,9307.309289999976,1731300,46810.65,8815
2022-10-04,Brand R,651266,7000.242900000005,166.46,111,0.0,0,0.0,0,0.0,0,0.0,0,6833.782900000005,651155,14810.01,1328
2022-10-05,Brand C,1376145,22396.73378999996,0.0,0,0.0,0,791.69896,37785,15843.841599999963,394420,0.0,0,5761.193229999995,943940,15072.92,3457
2022-10-05,Brand G,800352,10380.692780000008,5786.74,2705,0.0,0,0.0,0,0.0,0,0.0,0,4593.952780000009,797647,24987.91,3425
2022-10-05,Brand LA,939508,13551.690439999993,0.0,0,0.0,0,744.1222300000007,59281,7866.954599999996,276985,0.0,0,4940.613609999996,603242,4591.55,1111
2022-10-05,Brand LO,5385640,71857.66247000005,35581.470000000125,16525,0.0,0,0.0,0,9367.73914999998,261809,0.0,0,26908.45331999995,5107306,103882.2,13934
2022-10-05,Brand M,1080133,24254.534630000002,17717.240000000013,14516,0.0,0,0.0,0,0.0,0,0.0,0,6537.294629999991,1065617,49127.58,9407
2022-10-05,Brand N,2241369,29021.11732999998,17199.78999999996,15079,0.0,0,130.09943999999996,22593,0.0,0,3.33,3,11687.89789000002,2203694,47974.53,8895
2022-10-05,Brand R,601260,7083.475449999994,135.64,90,0.0,0,0.0,0,0.0,0,0.0,0,6947.835449999994,601170,13587.66,1279
2022-10-06,Brand C,1579546,23105.997859999985,0.0,0,0.0,0,669.1292500000006,33165,15658.20599999998,392914,0.0,0,6778.662610000003,1153467,14731.14,3564
2022-10-06,Brand G,900947,10579.100059999993,5774.039999999996,2704,0.0,0,0.0,0,0.0,0,0.0,0,4805.060059999997,898243,23141.58,3296
2022-10-06,Brand LA,623803,10035.090589999994,0.0,0,0.0,0,250.4849299999998,21829,7728.103199999993,272945,0.0,0,2056.502460000001,329029,3109.4,903
2022-10-06,Brand LO,4460702,61348.496389999935,31559.06999999995,15614,0.0,0,0.0,0,9183.57629999998,258681,0.0,0,20605.850090000004,4186407,97882.84,12877
2022-10-06,Brand M,1018499,24055.694859999974,17664.07999999998,13903,0.0,0,0.0,0,0.0,0,0.0,0,6391.614859999993,1004596,45347.58,8750
2022-10-06,Brand N,2721661,30578.719580000004,16383.899999999992,15161,0.0,0,495.0375900000007,55300,0.0,0,15.78,11,13684.00199000001,2651189,46326.83,8922
2022-10-06,Brand R,567520,6691.160779999996,239.2599999999999,110,0.0,0,0.0,0,0.0,0,0.0,0,6451.900779999995,567410,13828.55,1264
2022-10-07,Brand C,1405406,22856.597639999974,0.0,0,0.0,0,740.3340199999993,30487,15575.581549999975,386556,0.0,0,6540.682069999998,988363,16128.79,3506
2022-10-07,Brand G,807036,9486.192910000005,4886.239999999997,2196,0.0,0,0.0,0,0.0,0,0.0,0,4599.952910000007,804840,23234.77,3307
2022-10-07,Brand LA,662099,10465.69678999999,0.0,0,0.0,0,314.34629000000035,28407,7903.563599999993,276673,0.0,0,2247.786899999998,357019,3059.41,1013
2022-10-07,Brand LO,4632085,64750.54245000002,33503.03000000002,15671,0.0,0,78.7072100000001,6586,9263.283600000015,258866,0.0,0,21905.521639999984,4350962,99411.23,12947
2022-10-07,Brand M,1014754,21096.77721999997,14970.58999999998,12212,0.0,0,0.0,0,0.0,0,0.0,0,6126.18721999999,1002542,42235.88,8413
2022-10-07,Brand N,2569749,29952.576819999937,15640.019999999971,14611,0.0,0,878.9550699999984,79027,0.0,0,15.890000000000002,11,13417.711749999966,2476100,48068.26,9269
2022-10-07,Brand R,487362,6198.458269999999,204.03,115,0.0,0,0.0,0,0.0,0,0.0,0,5994.428269999999,487247,14218.38,1241
2022-10-08,Brand C,1434384,24201.928749999977,0.0,0,0.0,0,738.3679900000008,28233,16690.25379999997,413338,0.0,0,6773.306960000006,992813,12940.78,3516
2022-10-08,Brand G,802217,9471.41628999999,4617.199999999994,2241,0.0,0,0.0,0,0.0,0,0.0,0,4854.216289999995,799976,23359.13,3065
2022-10-08,Brand LA,673114,10784.251349999971,0.0,0,0.0,0,316.58983000000046,23255,8201.179199999973,304074,0.0,0,2266.482319999998,345785,3026.02,839
2022-10-08,Brand LO,4313804,69547.18226999996,37468.46,17619,0.0,0,295.81463,22831,9905.010999999991,274919,0.0,0,21877.896639999966,3998435,99006.6,12957
2022-10-08,Brand M,1023551,22874.77125000004,16796.940000000028,13332,0.0,0,0.0,0,0.0,0,0.0,0,6077.831250000015,1010219,40840.57,7804
2022-10-08,Brand N,2640386,34182.386320000005,17493.98999999998,16907,0.0,0,706.2791699999997,61948,0.0,0,12.39,6,15969.72715000002,2561525,48436.0,9524
2022-10-08,Brand R,516728,6349.059289999999,211.43000000000004,149,0.0,0,0.0,0,0.0,0,0.0,0,6137.629289999999,516579,12718.39,1183
2022-10-09,Brand C,1435594,23134.339549999982,0.0,0,0.0,0,655.4737300000003,31493,15840.998799999968,400423,0.0,0,6637.867020000012,1003678,13826.57,3631
2022-10-09,Brand G,1013262,11201.424060000001,5596.299999999998,2568,0.0,0,0.0,0,0.0,0,0.0,0,5605.124060000004,1010694,25668.39,3088
2022-10-09,Brand LA,691151,10541.89478,0.0,0,0.0,0,315.9089199999988,24512,7909.683600000003,298775,0.0,0,2316.302259999999,367864,4035.33,982
2022-10-09,Brand LO,4009866,70844.12913000007,39582.41000000008,19182,0.0,0,302.03064000000023,23906,9467.82395,265192,0.0,0,21491.864539999988,3701586,107895.57,14322
2022-10-09,Brand M,1103806,22446.768520000038,16063.84000000003,13988,0.0,0,0.0,0,0.0,0,0.0,0,6382.9285200000095,1089818,41208.13,8232
2022-10-09,Brand N,2910044,35985.35449000001,18497.830000000016,18216,0.0,0,717.4539200000004,63702,0.0,0,9.829999999999998,7,16760.240569999998,2828119,54513.79,10855
2022-10-09,Brand R,537827,6311.564880000009,154.66000000000005,111,0.0,0,0.0,0,0.0,0,0.0,0,6156.904880000009,537716,13659.98,1291
2022-10-10,Brand C,1565546,29486.23800999998,0.0,0,0.0,0,688.9336599999993,40513,22286.76344999998,503990,0.0,0,6510.5409,1021043,14356.56,3836
2022-10-10,Brand G,1044146,11924.139430000001,6451.599999999999,2619,0.0,0,0.0,0,0.0,0,0.0,0,5472.539430000002,1041527,26124.48,3326
2022-10-10,Brand LA,661825,9695.93714,0.0,0,0.0,0,312.1280499999998,28600,7086.8124,270580,0.0,0,2296.99669,362645,3998.1,1009
2022-10-10,Brand LO,4031827,66682.19840000001,37072.30000000004,18377,0.0,0,220.0718400000001,19031,8542.23065,242445,0.0,0,20847.59590999997,3751974,107485.17,14733
2022-10-10,Brand M,1179687,22548.068529999982,15898.38999999998,13714,0.0,0,0.0,0,0.0,0,0.0,0,6649.678530000005,1165973,43311.81,8475
2022-10-10,Brand N,2821571,34915.869990000036,17334.18000000002,16623,0.0,0,729.5606899999998,68144,0.0,0,19.66,9,16832.46930000002,2736795,54087.75,10718
2022-10-10,Brand R,586917,6391.587600000009,126.83,54,0.0,0,0.0,0,0.0,0,0.0,0,6264.757600000009,586863,12562.58,1243
2022-10-11,Brand C,1409752,26629.27551999999,0.0,0,0.0,0,751.3852600000012,42464,19466.847199999967,490026,0.0,0,6411.043060000016,877262,19342.39,4982
2022-10-11,Brand G,1331701,23083.333270000003,14118.33000000001,3809,0.0,0,0.0,0,0.0,0,0.0,0,8965.00326999999,1327892,33709.99,4036
2022-10-11,Brand LA,619875,9862.585920000001,0.0,0,0.0,0,312.22818999999987,29149,7245.428399999998,273694,0.0,0,2304.929330000002,317032,5837.24,1393
2022-10-11,Brand LO,3999897,95384.71594999994,65054.639999999934,22908,0.0,0,129.50634999999988,10701,8864.284100000004,254898,0.0,0,21336.285500000005,3711390,144035.05,18926
2022-10-11,Brand M,1639144,39295.78512,26310.09999999999,16940,0.0,0,0.0,0,0.0,0,0.0,0,12985.685120000006,1622204,55523.76,11072
2022-10-11,Brand N,3126300,50994.88441000003,24223.770000000004,18888,0.0,0,691.8144799999999,67655,0.0,0,9.38,5,26069.919930000025,3039752,72853.68,14832
2022-10-11,Brand R,567274,6432.455880000009,80.13,27,0.0,0,0.0,0,0.0,0,0.0,0,6352.3258800000085,567247,18767.98,1494
2022-10-12,Brand C,1285479,30197.61983999995,5988.700000000004,1135,0.0,0,743.9441700000002,37169,17145.602849999937,458323,0.0,0,6319.372820000002,788852,21429.91,4933
2022-10-12,Brand G,1428882,28344.30797999999,17706.709999999992,4130,0.0,0,0.0,0,0.0,0,0.0,0,10637.597979999997,1424752,35367.24,4478
2022-10-12,Brand LA,643505,10493.939489999984,0.0,0,0.0,0,384.9778800000002,32609,7471.299599999991,280175,0.0,0,2637.662009999993,330721,4596.05,1377
2022-10-12,Brand LO,3981230,89482.71426999994,58924.44999999994,20042,0.0,0,242.1133499999998,20985,8853.444249999991,255894,0.0,0,21462.70667000001,3684309,156176.63,20317
2022-10-12,Brand M,1687571,47053.95786999997,31547.319999999963,18765,0.0,0,0.0,0,0.0,0,0.0,0,15506.637870000006,1668806,66218.69,12611
2022-10-12,Brand N,3096749,53414.5294000001,24685.620000000057,17612,0.0,0,662.7460300000002,63251,0.0,0,14.87,9,28051.29337000004,3015877,76573.59,15754
2022-10-12,Brand R,495998,6477.236390000005,90.14,27,0.0,0,0.0,0,0.0,0,0.0,0,6387.096390000004,495971,15207.05,1456
2022-10-13,Brand C,1436272,27020.764410000003,3231.9599999999987,775,0.0,0,684.6059199999996,34183,16864.3086,465002,0.0,0,6239.889890000006,936312,22987.79,3894
2022-10-13,Brand G,999162,15487.545979999994,9282.689999999986,2914,0.0,0,0.0,0,0.0,0,0.0,0,6204.855980000008,996248,29659.3,3579
2022-10-13,Brand LA,881461,11887.311489999995,0.0,0,0.0,0,633.0647699999997,49619,7347.826199999991,283050,0.0,0,3906.420520000004,548792,5443.7,1199
2022-10-13,Brand LO,4441859,68180.06617999994,37477.92999999995,15601,0.0,0,313.1088500000001,26479,8304.503799999997,248945,0.0,0,22084.52352999999,4150834,122383.45,16487
2022-10-13,Brand M,1203733,25291.60955,17362.250000000004,12299,0.0,0,0.0,0,0.0,0,0.0,0,7929.359549999997,1191434,50141.04,10191
2022-10-13,Brand N,3240644,38796.03189000004,17403.410000000018,14264,0.0,0,648.0028400000011,62275,0.0,0,23.63,14,20720.989050000026,3164091,65902.07,13733
2022-10-13,Brand R,535846,6197.23442000001,87.05000000000001,35,0.0,0,0.0,0,0.0,0,0.0,0,6110.18442000001,535811,15058.2,1315
2022-10-14,Brand C,1369301,25935.85842999997,2682.749999999998,651,0.0,0,844.0206600000024,40813,16325.134199999968,446903,0.0,0,6083.953570000003,880934,12967.01,2854
2022-10-14,Brand G,759995,11622.685609999995,7166.339999999992,2393,0.0,0,0.0,0,0.0,0,0.0,0,4456.345610000003,757602,23551.9,2943
2022-10-14,Brand LA,910283,11803.289349999983,0.0,0,0.0,0,510.8258599999997,38371,7324.89779999999,289496,0.0,0,3967.5656899999935,582416,3448.55,941
2022-10-14,Brand LO,4417295,67033.96232999997,36558.95999999997,16524,0.0,0,196.6583699999999,15694,8255.074099999982,251386,0.0,0,22023.26986000001,4133691,98935.7,13576
2022-10-14,Brand M,978318,21585.444640000016,15400.230000000016,12230,0.0,0,0.0,0,0.0,0,0.0,0,6185.21464,966088,40979.85,8140
2022-10-14,Brand N,3051308,32989.24098999997,14580.70000000001,13703,0.0,0,585.4401999999997,55472,0.0,0,9.51,6,17813.590789999962,2982127,55708.2,11205
2022-10-14,Brand R,586792,6709.8826100000015,85.97,29,0.0,0,0.0,0,0.0,0,0.0,0,6623.912610000001,586763,12890.0,1222
2022-10-15,Brand C,1345876,26756.132459999993,2723.950000000002,553,0.0,0,746.8011199999986,37761,17339.94195,466629,0.0,0,5945.439389999993,840933,11211.44,2729
2022-10-15,Brand G,709619,10724.092290000006,6148.150000000001,2226,0.0,0,0.0,0,0.0,0,0.0,0,4575.942290000005,707393,22423.69,2519
2022-10-15,Brand LA,832750,11908.422449999987,0.0,0,0.0,0,484.14567,37916,7628.640599999983,299032,0.0,0,3795.636180000004,495802,4052.13,942
2022-10-15,Brand LO,4303765,64798.25291999995,34746.359999999986,16130,0.0,0,168.13434000000035,10215,8588.56159999999,259443,0.0,0,21295.19697999997,4017977,99398.45,12939
2022-10-15,Brand M,999223,22220.623000000014,16265.140000000012,12561,0.0,0,0.0,0,0.0,0,0.0,0,5955.483000000003,986662,39159.14,7830
2022-10-15,Brand N,2433909,32118.95703999995,16680.379999999983,15620,0.0,0,774.6662300000013,81151,0.0,0,14.400000000000002,10,14649.510809999963,2337128,54108.83,10675
2022-10-15,Brand R,943770,9003.436139999998,67.86999999999999,22,0.0,0,0.0,0,0.0,0,0.0,0,8935.566139999997,943748,11875.4,1205
2022-10-16,Brand C,1415616,26050.70777999998,2722.3300000000013,555,0.0,0,720.5063599999992,34677,16569.259649999978,457219,0.0,0,6038.61177,923165,14073.94,3135
2022-10-16,Brand G,729969,11190.687759999997,6738.309999999989,2516,0.0,0,0.0,0,0.0,0,0.0,0,4452.377760000009,727453,23801.33,2616
2022-10-16,Brand LA,862066,11952.710179999984,0.0,0,0.0,0,496.8526400000002,38411,7451.926799999985,298877,0.0,0,4003.9307399999975,524778,3917.52,1028
2022-10-16,Brand LO,4315052,69909.23630999993,38957.81999999998,18109,0.0,0,143.10259999999963,8841,8637.586049999984,265208,0.0,0,22170.72765999998,4022894,111016.1,14274
2022-10-16,Brand M,1067993,22975.815199999994,16919.93,14159,0.0,0,0.0,0,0.0,0,0.0,0,6055.885199999993,1053834,44186.39,8684
2022-10-16,Brand N,2816860,35297.91539000002,17763.260000000017,18386,0.0,0,947.3538699999992,103433,0.0,0,15.72,10,16571.58152,2695031,61030.83,12296
2022-10-16,Brand R,1142124,10159.96574999999,110.96,46,0.0,0,0.0,0,0.0,0,0.0,0,10049.005749999991,1142078,14572.6,1356
2022-10-17,Brand C,1505076,24247.381519999995,2726.44,554,0.0,0,646.8824399999986,34634,14830.0116,420273,0.0,0,6044.047479999998,1049615,14571.86,3345
2022-10-17,Brand G,863107,10426.804900000005,5855.05,2273,0.0,0,0.0,0,0.0,0,0.0,0,4571.754900000004,860834,24664.31,2687
2022-10-17,Brand LA,911305,11122.692359999986,0.0,0,0.0,0,520.2162300000001,39249,6704.691599999985,273402,0.0,0,3897.784530000001,598654,3523.08,1028
2022-10-17,Brand LO,4596111,68193.81917999996,35665.81999999999,17207,0.0,0,149.79255999999992,9984,7665.060449999976,240014,0.0,0,24713.146169999985,4328906,117077.05,14797
2022-10-17,Brand M,1103260,22029.815049999972,15701.929999999978,12552,0.0,0,0.0,0,0.0,0,0.0,0,6327.8850499999935,1090708,46779.43,9195
2022-10-17,Brand N,3410074,37996.17087000004,16481.30000000003,16619,0.0,0,881.069050000001,106353,0.0,0,23.8,13,20610.00182000001,3287089,65216.96,12856
